Ano,Categoria,Produto,Quantidade(L.)
2006,DERIVADOS,Néctar de uva,-
2006,DERIVADOS,Licorosos,-
2006,DERIVADOS,Compostos,-
2006,DERIVADOS,Jeropiga,-
2006,DERIVADOS,Filtrado,-
2006,DERIVADOS,Frisante,-
2006,DERIVADOS,Vinho leve,-
2006,DERIVADOS,Vinho licoroso,28.500
2006,DERIVADOS,Brandy,-
2006,DERIVADOS,Destilado,-
2006,DERIVADOS,Bagaceira,24.250
2006,DERIVADOS,Licor de bagaceira,-
2006,DERIVADOS,Vinagre,-
2006,DERIVADOS,Borra líquida,57.333
2006,DERIVADOS,Borra seca,-
2006,DERIVADOS,Vinho Composto,-
2006,DERIVADOS,Pisco,-
2006,DERIVADOS,Vinho orgânico,22.933
2006,DERIVADOS,Espumante orgânico,-
2006,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2006,DERIVADOS,Vinho acidificado,-
2006,DERIVADOS,Mosto parcialmente fermentado,-
2006,DERIVADOS,Outros derivados,-
2007,VINHO DE MESA,-,275.287.908
2007,VINHO DE MESA,Tinto,228.156.220
2007,VINHO DE MESA,Branco,42.118.552
2007,VINHO DE MESA,Rosado,5.013.136
2007,VINHO FINO DE MESA (VINIFERA),-,43.176.484
2007,VINHO FINO DE MESA (VINIFERA),Tinto,24.786.071
2007,VINHO FINO DE MESA (VINIFERA),Branco,17.598.428
2007,VINHO FINO DE MESA (VINIFERA),Rosado,791.985
2007,SUCO,-,30.136.844
2007,SUCO,Suco de uva integral,10.147.037
2007,SUCO,Suco de uva concentrado,19.280.709
2007,SUCO,Suco de uva adoçado,709.098
2007,SUCO,Suco de uva orgânico,-
2007,SUCO,Suco de uva reconstituído,-
2007,DERIVADOS,-,42.011.603
2007,DERIVADOS,Espumante,-
2007,DERIVADOS,Espumante moscatel,589.332
2007,DERIVADOS,Base espumante,78.250
2007,DERIVADOS,Base espumante moscatel,111.200
2007,DERIVADOS,Base Champenoise champanha,-
2007,DERIVADOS,Base Charmat champanha,-
2007,DERIVADOS,Bebida de uva,-
2007,DERIVADOS,Polpa de uva,1.083.202
2007,DERIVADOS,Mosto simples,37.558.010
2007,DERIVADOS,Mosto concentrado,110.000
2007,DERIVADOS,Mosto de uva com bagaço,-
2007,DERIVADOS,Mosto dessulfitado,-
2007,DERIVADOS,Mistelas,1.900
2007,DERIVADOS,Néctar de uva,-
2007,DERIVADOS,Licorosos,-
2007,DERIVADOS,Compostos,-
2007,DERIVADOS,Jeropiga,-
2007,DERIVADOS,Filtrado,-
2007,DERIVADOS,Frisante,-
2007,DERIVADOS,Vinho leve,-
2007,DERIVADOS,Vinho licoroso,27.926
2007,DERIVADOS,Brandy,-
2007,DERIVADOS,Destilado,-
2007,DERIVADOS,Bagaceira,48.500
2007,DERIVADOS,Licor de bagaceira,-
2007,DERIVADOS,Vinagre,-
2007,DERIVADOS,Borra líquida,2.095.873
2007,DERIVADOS,Borra seca,-
2007,DERIVADOS,Vinho Composto,-
2007,DERIVADOS,Pisco,-
2007,DERIVADOS,Vinho orgânico,307.410
2007,DERIVADOS,Espumante orgânico,-
2007,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2007,DERIVADOS,Vinho acidificado,-
2007,DERIVADOS,Mosto parcialmente fermentado,-
2007,DERIVADOS,Outros derivados,-
2008,VINHO DE MESA,-,287.506.811
2008,VINHO DE MESA,Tinto,241.057.928
2008,VINHO DE MESA,Branco,42.942.053
2008,VINHO DE MESA,Rosado,3.506.830
2008,VINHO FINO DE MESA (VINIFERA),-,47.334.501
2008,VINHO FINO DE MESA (VINIFERA),Tinto,27.583.032
2008,VINHO FINO DE MESA (VINIFERA),Branco,18.812.571
2008,VINHO FINO DE MESA (VINIFERA),Rosado,938.898
2008,SUCO,-,35.647.994
2008,SUCO,Suco de uva integral,11.817.941
2008,SUCO,Suco de uva concentrado,23.014.646
2008,SUCO,Suco de uva adoçado,815.407
2008,SUCO,Suco de uva orgânico,-
2008,SUCO,Suco de uva reconstituído,-
2008,DERIVADOS,-,59.622.293
2008,DERIVADOS,Espumante,88.690
2008,DERIVADOS,Espumante moscatel,1.113.462
2008,DERIVADOS,Base espumante,220.120
2008,DERIVADOS,Base espumante moscatel,474.721
2008,DERIVADOS,Base Champenoise champanha,-
2008,DERIVADOS,Base Charmat champanha,-
2008,DERIVADOS,Bebida de uva,1.082.700
2008,DERIVADOS,Polpa de uva,1.188.260
2008,DERIVADOS,Mosto simples,53.683.415
2008,DERIVADOS,Mosto concentrado,-
2008,DERIVADOS,Mosto de uva com bagaço,-
2008,DERIVADOS,Mosto dessulfitado,-
2008,DERIVADOS,Mistelas,2.000
2008,DERIVADOS,Néctar de uva,-
2008,DERIVADOS,Licorosos,-
2008,DERIVADOS,Compostos,-
2008,DERIVADOS,Jeropiga,-
2008,DERIVADOS,Filtrado,-
2008,DERIVADOS,Frisante,-
2008,DERIVADOS,Vinho leve,-
2008,DERIVADOS,Vinho licoroso,65.650
2008,DERIVADOS,Brandy,-
2008,DERIVADOS,Destilado,-
2008,DERIVADOS,Bagaceira,8.500
2008,DERIVADOS,Licor de bagaceira,-
2008,DERIVADOS,Vinagre,-
2008,DERIVADOS,Borra líquida,1.679.775
2008,DERIVADOS,Borra seca,-
2008,DERIVADOS,Vinho Composto,-
2008,DERIVADOS,Pisco,-
2008,DERIVADOS,Vinho orgânico,15.000
2008,DERIVADOS,Espumante orgânico,-
2008,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2008,DERIVADOS,Vinho acidificado,-
2008,DERIVADOS,Mosto parcialmente fermentado,-
2008,DERIVADOS,Outros derivados,-
2009,VINHO DE MESA,-,205.418.206
2009,VINHO DE MESA,Tinto,164.143.454
2009,VINHO DE MESA,Branco,39.211.278
2009,VINHO DE MESA,Rosado,2.063.474
2009,VINHO FINO DE MESA (VINIFERA),-,39.900.568
2009,VINHO FINO DE MESA (VINIFERA),Tinto,18.209.043
2009,VINHO FINO DE MESA (VINIFERA),Branco,21.366.975
2009,VINHO FINO DE MESA (VINIFERA),Rosado,324.550
2009,SUCO,-,39.715.098
2009,SUCO,Suco de uva integral,16.034.003
2009,SUCO,Suco de uva concentrado,23.006.457
2009,SUCO,Suco de uva adoçado,674.638
2009,SUCO,Suco de uva orgânico,-
2009,SUCO,Suco de uva reconstituído,-
2009,DERIVADOS,-,56.787.892
2009,DERIVADOS,Espumante,-
2009,DERIVADOS,Espumante moscatel,1.190.500
2009,DERIVADOS,Base espumante,335.850
2009,DERIVADOS,Base espumante moscatel,442.150
2009,DERIVADOS,Base Champenoise champanha,-
2009,DERIVADOS,Base Charmat champanha,-
2009,DERIVADOS,Bebida de uva,420
2009,DERIVADOS,Polpa de uva,1.352.417
2009,DERIVADOS,Mosto simples,53.418.555
2009,DERIVADOS,Mosto concentrado,-
2009,DERIVADOS,Mosto de uva com bagaço,-
2009,DERIVADOS,Mosto dessulfitado,-
2009,DERIVADOS,Mistelas,3.500
2009,DERIVADOS,Néctar de uva,-
2009,DERIVADOS,Licorosos,38.000
2009,DERIVADOS,Compostos,-
2009,DERIVADOS,Jeropiga,-
2009,DERIVADOS,Filtrado,-
2009,DERIVADOS,Frisante,-
2009,DERIVADOS,Vinho leve,-
2009,DERIVADOS,Vinho licoroso,-
2009,DERIVADOS,Brandy,-
2009,DERIVADOS,Destilado,-
2009,DERIVADOS,Bagaceira,6.500
2009,DERIVADOS,Licor de bagaceira,-
2009,DERIVADOS,Vinagre,-
2009,DERIVADOS,Borra líquida,-
2009,DERIVADOS,Borra seca,-
2009,DERIVADOS,Vinho Composto,-
2009,DERIVADOS,Pisco,-
2009,DERIVADOS,Vinho orgânico,-
2009,DERIVADOS,Espumante orgânico,-
2009,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2009,DERIVADOS,Vinho acidificado,-
2009,DERIVADOS,Mosto parcialmente fermentado,-
2009,DERIVADOS,Outros derivados,-
2010,VINHO DE MESA,-,195.267.980
2010,VINHO DE MESA,Tinto,157.290.088
2010,VINHO DE MESA,Branco,35.408.083
2010,VINHO DE MESA,Rosado,2.569.809
2010,VINHO FINO DE MESA (VINIFERA),-,24.805.713
2010,VINHO FINO DE MESA (VINIFERA),Tinto,11.401.406
2010,VINHO FINO DE MESA (VINIFERA),Branco,13.013.027
2010,VINHO FINO DE MESA (VINIFERA),Rosado,391.280
2010,SUCO,-,50.125.944
2010,SUCO,Suco de uva integral,26.887.259
2010,SUCO,Suco de uva concentrado,23.238.685
2010,SUCO,Suco de uva adoçado,-
2010,SUCO,Suco de uva orgânico,-
2010,SUCO,Suco de uva reconstituído,-
2010,DERIVADOS,-,51.210.756
2010,DERIVADOS,Espumante,10.125
2010,DERIVADOS,Espumante moscatel,703.393
2010,DERIVADOS,Base espumante,-
2010,DERIVADOS,Base espumante moscatel,1.144.508
2010,DERIVADOS,Base Champenoise champanha,92.082
2010,DERIVADOS,Base Charmat champanha,254.000
2010,DERIVADOS,Bebida de uva,7.900
2010,DERIVADOS,Polpa de uva,1.951.606
2010,DERIVADOS,Mosto simples,45.912.040
2010,DERIVADOS,Mosto concentrado,-
2010,DERIVADOS,Mosto de uva com bagaço,-
2010,DERIVADOS,Mosto dessulfitado,-
2010,DERIVADOS,Mistelas,-
2010,DERIVADOS,Néctar de uva,-
2010,DERIVADOS,Licorosos,-
2010,DERIVADOS,Compostos,-
2010,DERIVADOS,Jeropiga,69.000
2010,DERIVADOS,Filtrado,-
2010,DERIVADOS,Frisante,831.000
2010,DERIVADOS,Vinho leve,-
2010,DERIVADOS,Vinho licoroso,15.000
2010,DERIVADOS,Brandy,-
2010,DERIVADOS,Destilado,-
2010,DERIVADOS,Bagaceira,-
2010,DERIVADOS,Licor de bagaceira,-
2010,DERIVADOS,Vinagre,5.817
2010,DERIVADOS,Borra líquida,64.304
2010,DERIVADOS,Borra seca,149.981
2010,DERIVADOS,Vinho Composto,-
2010,DERIVADOS,Pisco,-
2010,DERIVADOS,Vinho orgânico,-
2010,DERIVADOS,Espumante orgânico,-
2010,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2010,DERIVADOS,Vinho acidificado,-
2010,DERIVADOS,Mosto parcialmente fermentado,-
2010,DERIVADOS,Outros derivados,-
2011,VINHO DE MESA,-,257.840.749
2011,VINHO DE MESA,Tinto,210.113.358
2011,VINHO DE MESA,Branco,46.007.504
2011,VINHO DE MESA,Rosado,1.719.887
2011,VINHO FINO DE MESA (VINIFERA),-,47.598.471
2011,VINHO FINO DE MESA (VINIFERA),Tinto,24.104.740
2011,VINHO FINO DE MESA (VINIFERA),Branco,22.739.426
2011,VINHO FINO DE MESA (VINIFERA),Rosado,754.305
2011,SUCO,-,69.364.324
2011,SUCO,Suco de uva integral,39.487.800
2011,SUCO,Suco de uva concentrado,29.564.324
2011,SUCO,Suco de uva adoçado,312.200
2011,SUCO,Suco de uva orgânico,-
2011,SUCO,Suco de uva reconstituído,-
2011,DERIVADOS,-,85.748.723
2011,DERIVADOS,Espumante,26.361
2011,DERIVADOS,Espumante moscatel,219.100
2011,DERIVADOS,Base espumante,-
2011,DERIVADOS,Base espumante moscatel,2.749.540
2011,DERIVADOS,Base Champenoise champanha,74.746
2011,DERIVADOS,Base Charmat champanha,865.858
2011,DERIVADOS,Bebida de uva,-
2011,DERIVADOS,Polpa de uva,2.480.120
2011,DERIVADOS,Mosto simples,77.285.998
2011,DERIVADOS,Mosto concentrado,-
2011,DERIVADOS,Mosto de uva com bagaço,1.037.600
2011,DERIVADOS,Mosto dessulfitado,-
2011,DERIVADOS,Mistelas,-
2011,DERIVADOS,Néctar de uva,-
2011,DERIVADOS,Licorosos,-
2011,DERIVADOS,Compostos,-
2011,DERIVADOS,Jeropiga,-
2011,DERIVADOS,Filtrado,-
2011,DERIVADOS,Frisante,1.003.800
2011,DERIVADOS,Vinho leve,-
2011,DERIVADOS,Vinho licoroso,-
2011,DERIVADOS,Brandy,-
2011,DERIVADOS,Destilado,-
2011,DERIVADOS,Bagaceira,-
2011,DERIVADOS,Licor de bagaceira,-
2011,DERIVADOS,Vinagre,-
2011,DERIVADOS,Borra líquida,-
2011,DERIVADOS,Borra seca,-
2011,DERIVADOS,Vinho Composto,-
2011,DERIVADOS,Pisco,-
2011,DERIVADOS,Vinho orgânico,5.600
2011,DERIVADOS,Espumante orgânico,-
2011,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2011,DERIVADOS,Vinho acidificado,-
2011,DERIVADOS,Mosto parcialmente fermentado,-
2011,DERIVADOS,Outros derivados,-
2012,VINHO DE MESA,-,212.777.037
2012,VINHO DE MESA,Tinto,175.875.432
2012,VINHO DE MESA,Branco,34.938.249
2012,VINHO DE MESA,Rosado,1.963.356
2012,VINHO FINO DE MESA (VINIFERA),-,45.200.730
2012,VINHO FINO DE MESA (VINIFERA),Tinto,24.027.589
2012,VINHO FINO DE MESA (VINIFERA),Branco,20.647.238
2012,VINHO FINO DE MESA (VINIFERA),Rosado,525.903
2012,SUCO,-,70.066.732
2012,SUCO,Suco de uva integral,31.908.829
2012,SUCO,Suco de uva concentrado,37.624.855
2012,SUCO,Suco de uva adoçado,533.048
2012,SUCO,Suco de uva orgânico,-
2012,SUCO,Suco de uva reconstituído,-
2012,DERIVADOS,-,100.757.101
2012,DERIVADOS,Espumante,17.200
2012,DERIVADOS,Espumante moscatel,139.775
2012,DERIVADOS,Base espumante,-
2012,DERIVADOS,Base espumante moscatel,2.798.908
2012,DERIVADOS,Base Champenoise champanha,369.278
2012,DERIVADOS,Base Charmat champanha,479.625
2012,DERIVADOS,Bebida de uva,-
2012,DERIVADOS,Polpa de uva,2.797.665
2012,DERIVADOS,Mosto simples,93.341.575
2012,DERIVADOS,Mosto concentrado,-
2012,DERIVADOS,Mosto de uva com bagaço,-
2012,DERIVADOS,Mosto dessulfitado,-
2012,DERIVADOS,Mistelas,200
2012,DERIVADOS,Néctar de uva,-
2012,DERIVADOS,Licorosos,26.775
2012,DERIVADOS,Compostos,7.600
2012,DERIVADOS,Jeropiga,-
2012,DERIVADOS,Filtrado,-
2012,DERIVADOS,Frisante,778.500
2012,DERIVADOS,Vinho leve,-
2012,DERIVADOS,Vinho licoroso,-
2012,DERIVADOS,Brandy,-
2012,DERIVADOS,Destilado,-
2012,DERIVADOS,Bagaceira,-
2012,DERIVADOS,Licor de bagaceira,-
2012,DERIVADOS,Vinagre,-
2012,DERIVADOS,Borra líquida,-
2012,DERIVADOS,Borra seca,-
2012,DERIVADOS,Vinho Composto,-
2012,DERIVADOS,Pisco,-
2012,DERIVADOS,Vinho orgânico,-
2012,DERIVADOS,Espumante orgânico,-
2012,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2012,DERIVADOS,Vinho acidificado,-
2012,DERIVADOS,Mosto parcialmente fermentado,-
2012,DERIVADOS,Outros derivados,-
2013,VINHO DE MESA,-,196.904.222
2013,VINHO DE MESA,Tinto,163.111.797
2013,VINHO DE MESA,Branco,32.066.403
2013,VINHO DE MESA,Rosado,1.726.022
2013,VINHO FINO DE MESA (VINIFERA),-,45.782.530
2013,VINHO FINO DE MESA (VINIFERA),Tinto,23.156.458
2013,VINHO FINO DE MESA (VINIFERA),Branco,21.906.349
2013,VINHO FINO DE MESA (VINIFERA),Rosado,719.723
2013,SUCO,-,64.879.790
2013,SUCO,Suco de uva integral,33.673.396
2013,SUCO,Suco de uva concentrado,31.206.394
2013,SUCO,Suco de uva adoçado,-
2013,SUCO,Suco de uva orgânico,-
2013,SUCO,Suco de uva reconstituído,-
2013,DERIVADOS,-,64.072.127
2013,DERIVADOS,Espumante,30.275
2013,DERIVADOS,Espumante moscatel,159.781
2013,DERIVADOS,Base espumante,-
2013,DERIVADOS,Base espumante moscatel,1.470.700
2013,DERIVADOS,Base Champenoise champanha,359.617
2013,DERIVADOS,Base Charmat champanha,624.728
2013,DERIVADOS,Bebida de uva,4.260
2013,DERIVADOS,Polpa de uva,1.742.152
2013,DERIVADOS,Mosto simples,58.517.506
2013,DERIVADOS,Mosto concentrado,-
2013,DERIVADOS,Mosto de uva com bagaço,-
2013,DERIVADOS,Mosto dessulfitado,-
2013,DERIVADOS,Mistelas,2.500
2013,DERIVADOS,Néctar de uva,10.000
2013,DERIVADOS,Licorosos,-
2013,DERIVADOS,Compostos,-
2013,DERIVADOS,Jeropiga,-
2013,DERIVADOS,Filtrado,-
2013,DERIVADOS,Frisante,1.009.000
2013,DERIVADOS,Vinho leve,-
2013,DERIVADOS,Vinho licoroso,100
2013,DERIVADOS,Brandy,-
2013,DERIVADOS,Destilado,-
2013,DERIVADOS,Bagaceira,-
2013,DERIVADOS,Licor de bagaceira,-
2013,DERIVADOS,Vinagre,-
2013,DERIVADOS,Borra líquida,63.111
2013,DERIVADOS,Borra seca,78.397
2013,DERIVADOS,Vinho Composto,-
2013,DERIVADOS,Pisco,-
2013,DERIVADOS,Vinho orgânico,-
2013,DERIVADOS,Espumante orgânico,-
2013,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2013,DERIVADOS,Vinho acidificado,-
2013,DERIVADOS,Mosto parcialmente fermentado,-
2013,DERIVADOS,Outros derivados,-
2014,VINHO DE MESA,-,196.173.123
2014,VINHO DE MESA,Tinto,157.776.363
2014,VINHO DE MESA,Branco,37.438.069
2014,VINHO DE MESA,Rosado,958.691
2014,VINHO FINO DE MESA (VINIFERA),-,38.464.314
2014,VINHO FINO DE MESA (VINIFERA),Tinto,17.208.996
2014,VINHO FINO DE MESA (VINIFERA),Branco,20.054.804
2014,VINHO FINO DE MESA (VINIFERA),Rosado,1.200.514
2014,SUCO,-,76.723.537
2014,SUCO,Suco de uva integral,43.331.223
2014,SUCO,Suco de uva concentrado,33.392.314
2014,SUCO,Suco de uva adoçado,-
2014,SUCO,Suco de uva orgânico,-
2014,SUCO,Suco de uva reconstituído,-
2014,DERIVADOS,-,62.907.281
2014,DERIVADOS,Espumante,2.700
2014,DERIVADOS,Espumante moscatel,100.000
2014,DERIVADOS,Base espumante,-
2014,DERIVADOS,Base espumante moscatel,1.808.044
2014,DERIVADOS,Base Champenoise champanha,234.725
2014,DERIVADOS,Base Charmat champanha,376.968
2014,DERIVADOS,Bebida de uva,3.860
2014,DERIVADOS,Polpa de uva,2.484.000
2014,DERIVADOS,Mosto simples,57.582.195
2014,DERIVADOS,Mosto concentrado,-
2014,DERIVADOS,Mosto de uva com bagaço,-
2014,DERIVADOS,Mosto dessulfitado,-
2014,DERIVADOS,Mistelas,1.000
2014,DERIVADOS,Néctar de uva,1.140
2014,DERIVADOS,Licorosos,-
2014,DERIVADOS,Compostos,-
2014,DERIVADOS,Jeropiga,-
2014,DERIVADOS,Filtrado,-
2014,DERIVADOS,Frisante,26.069
2014,DERIVADOS,Vinho leve,-
2014,DERIVADOS,Vinho licoroso,36.000
2014,DERIVADOS,Brandy,-
2014,DERIVADOS,Destilado,-
2014,DERIVADOS,Bagaceira,-
2014,DERIVADOS,Licor de bagaceira,-
2014,DERIVADOS,Vinagre,53.776
2014,DERIVADOS,Borra líquida,50.954
2014,DERIVADOS,Borra seca,142.850
2014,DERIVADOS,Vinho Composto,3.000
2014,DERIVADOS,Pisco,-
2014,DERIVADOS,Vinho orgânico,-
2014,DERIVADOS,Espumante orgânico,-
2014,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2014,DERIVADOS,Vinho acidificado,-
2014,DERIVADOS,Mosto parcialmente fermentado,-
2014,DERIVADOS,Outros derivados,-
2015,VINHO DE MESA,-,210.308.560
2015,VINHO DE MESA,Tinto,169.811.472
2015,VINHO DE MESA,Branco,39.557.250
2015,VINHO DE MESA,Rosado,939.838
2015,VINHO FINO DE MESA (VINIFERA),-,37.148.982
2015,VINHO FINO DE MESA (VINIFERA),Tinto,16.745.896
2015,VINHO FINO DE MESA (VINIFERA),Branco,19.561.966
2015,VINHO FINO DE MESA (VINIFERA),Rosado,841.120
2015,SUCO,-,87.894.468
2015,SUCO,Suco de uva integral,52.233.155
2015,SUCO,Suco de uva concentrado,35.661.313
2015,SUCO,Suco de uva adoçado,-
2015,SUCO,Suco de uva orgânico,-
2015,SUCO,Suco de uva reconstituído,-
2015,DERIVADOS,-,107.349.704
2015,DERIVADOS,Espumante,23.750
2015,DERIVADOS,Espumante moscatel,110.100
2015,DERIVADOS,Base espumante,-
2015,DERIVADOS,Base espumante moscatel,1.607.727
2015,DERIVADOS,Base Champenoise champanha,605.001
2015,DERIVADOS,Base Charmat champanha,1.466.259
2015,DERIVADOS,Bebida de uva,922
2015,DERIVADOS,Polpa de uva,2.371.140
2015,DERIVADOS,Mosto simples,100.911.592
2015,DERIVADOS,Mosto concentrado,-
2015,DERIVADOS,Mosto de uva com bagaço,-
2015,DERIVADOS,Mosto dessulfitado,-
2015,DERIVADOS,Mistelas,-
2015,DERIVADOS,Néctar de uva,1.000
2015,DERIVADOS,Licorosos,-
2015,DERIVADOS,Compostos,-
2015,DERIVADOS,Jeropiga,-
2015,DERIVADOS,Filtrado,-
2015,DERIVADOS,Frisante,-
2015,DERIVADOS,Vinho leve,-
2015,DERIVADOS,Vinho licoroso,56.000
2015,DERIVADOS,Brandy,-
2015,DERIVADOS,Destilado,-
2015,DERIVADOS,Bagaceira,1.350
2015,DERIVADOS,Licor de bagaceira,-
2015,DERIVADOS,Vinagre,25.800
2015,DERIVADOS,Borra líquida,48.833
2015,DERIVADOS,Borra seca,120.230
2015,DERIVADOS,Vinho Composto,-
2015,DERIVADOS,Pisco,-
2015,DERIVADOS,Vinho orgânico,-
2015,DERIVADOS,Espumante orgânico,-
2015,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2015,DERIVADOS,Vinho acidificado,-
2015,DERIVADOS,Mosto parcialmente fermentado,-
2015,DERIVADOS,Outros derivados,-
2016,VINHO DE MESA,-,86.319.015
2016,VINHO DE MESA,Tinto,75.279.191
2016,VINHO DE MESA,Branco,10.727.099
2016,VINHO DE MESA,Rosado,312.725
2016,VINHO FINO DE MESA (VINIFERA),-,18.070.626
2016,VINHO FINO DE MESA (VINIFERA),Tinto,8.774.847
2016,VINHO FINO DE MESA (VINIFERA),Branco,8.705.066
2016,VINHO FINO DE MESA (VINIFERA),Rosado,590.713
2016,SUCO,-,42.210.389
2016,SUCO,Suco de uva integral,31.117.869
2016,SUCO,Suco de uva concentrado,11.092.520
2016,SUCO,Suco de uva adoçado,-
2016,SUCO,Suco de uva orgânico,-
2016,SUCO,Suco de uva reconstituído,-
2016,DERIVADOS,-,53.950.314
2016,DERIVADOS,Espumante,1.500
2016,DERIVADOS,Espumante moscatel,100.000
2016,DERIVADOS,Base espumante,-
2016,DERIVADOS,Base espumante moscatel,1.325.700
2016,DERIVADOS,Base Champenoise champanha,740.395
2016,DERIVADOS,Base Charmat champanha,250.280
2016,DERIVADOS,Bebida de uva,3.474
2016,DERIVADOS,Polpa de uva,1.620.430
2016,DERIVADOS,Mosto simples,49.770.993
2016,DERIVADOS,Mosto concentrado,-
2016,DERIVADOS,Mosto de uva com bagaço,-
2016,DERIVADOS,Mosto dessulfitado,-
2016,DERIVADOS,Mistelas,-
2016,DERIVADOS,Néctar de uva,-
2016,DERIVADOS,Licorosos,-
2016,DERIVADOS,Compostos,-
2016,DERIVADOS,Jeropiga,-
2016,DERIVADOS,Filtrado,-
2016,DERIVADOS,Frisante,-
2016,DERIVADOS,Vinho leve,-
2016,DERIVADOS,Vinho licoroso,24.200
2016,DERIVADOS,Brandy,-
2016,DERIVADOS,Destilado,-
2016,DERIVADOS,Bagaceira,1.000
2016,DERIVADOS,Licor de bagaceira,-
2016,DERIVADOS,Vinagre,5.000
2016,DERIVADOS,Borra líquida,24.975
2016,DERIVADOS,Borra seca,82.367
2016,DERIVADOS,Vinho Composto,-
2016,DERIVADOS,Pisco,-
2016,DERIVADOS,Vinho orgânico,-
2016,DERIVADOS,Espumante orgânico,-
2016,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2016,DERIVADOS,Vinho acidificado,-
2016,DERIVADOS,Mosto parcialmente fermentado,-
2016,DERIVADOS,Outros derivados,-
2017,VINHO DE MESA,-,255.015.187
2017,VINHO DE MESA,Tinto,1.365.957
2017,VINHO DE MESA,Branco,217.527.985
2017,VINHO DE MESA,Rosado,36.121.245
2017,VINHO FINO DE MESA (VINIFERA),-,44.537.870
2017,VINHO FINO DE MESA (VINIFERA),Tinto,21.442.212
2017,VINHO FINO DE MESA (VINIFERA),Branco,21.928.400
2017,VINHO FINO DE MESA (VINIFERA),Rosado,1.167.258
2017,SUCO,-,77.161.971
2017,SUCO,Suco de uva integral,46.865.626
2017,SUCO,Suco de uva concentrado,30.059.271
2017,SUCO,Suco de uva adoçado,177.774
2017,SUCO,Suco de uva orgânico,-
2017,SUCO,Suco de uva reconstituído,59.300
2017,DERIVADOS,-,109.116.761
2017,DERIVADOS,Espumante,11.280
2017,DERIVADOS,Espumante moscatel,152.375
2017,DERIVADOS,Base espumante,-
2017,DERIVADOS,Base espumante moscatel,1.965.629
2017,DERIVADOS,Base Champenoise champanha,1.552.403
2017,DERIVADOS,Base Charmat champanha,893.364
2017,DERIVADOS,Bebida de uva,-
2017,DERIVADOS,Polpa de uva,2.507.125
2017,DERIVADOS,Mosto simples,101.010.116
2017,DERIVADOS,Mosto concentrado,-
2017,DERIVADOS,Mosto de uva com bagaço,772.110
2017,DERIVADOS,Mosto dessulfitado,-
2017,DERIVADOS,Mistelas,1.500
2017,DERIVADOS,Néctar de uva,3.000
2017,DERIVADOS,Licorosos,110.820
2017,DERIVADOS,Compostos,-
2017,DERIVADOS,Jeropiga,-
2017,DERIVADOS,Filtrado,-
2017,DERIVADOS,Frisante,-
2017,DERIVADOS,Vinho leve,-
2017,DERIVADOS,Vinho licoroso,110.820
2017,DERIVADOS,Brandy,-
2017,DERIVADOS,Destilado,-
2017,DERIVADOS,Bagaceira,900
2017,DERIVADOS,Licor de bagaceira,-
2017,DERIVADOS,Vinagre,25.319
2017,DERIVADOS,Borra líquida,-
2017,DERIVADOS,Borra seca,-
2017,DERIVADOS,Vinho Composto,-
2017,DERIVADOS,Pisco,-
2017,DERIVADOS,Vinho orgânico,-
2017,DERIVADOS,Espumante orgânico,-
2017,DERIVADOS,Destilado alcoólico simples de bagaceira,-
2017,DERIVADOS,Vinho acidificado,-
2017,DERIVADOS,Mosto parcialmente fermentado,-
2017,DERIVADOS,Outros derivados,-
2018,VINHO DE MESA,-,218.375.636
2018,VINHO DE MESA,Tinto,188.270.142
2018,VINHO DE MESA,Branco,29.229.970
2018,VINHO DE MESA,Rosado,875.524
2018,VINHO FINO DE MESA (VINIFERA),-,38.707.220
2018,VINHO FINO DE MESA (VINIFERA),Tinto,19.118.254
2018,VINHO FINO DE MESA (VINIFERA),Branco,18.297.257
2018,VINHO FINO DE MESA (VINIFERA),Rosado,1.291.709
2018,SUCO,-,65.467.906
2018,SUCO,Suco de uva integral,34.367.996
2018,SUCO,Suco de uva concentrado,31.099.910
2018,SUCO,Suco de uva adoçado,-
2018,SUCO,Suco de uva orgânico,-
2018,SUCO,Suco de uva reconstituído,-
2018,DERIVADOS,-,95.202.101
2018,DERIVADOS,Espumante,68.500
2018,DERIVADOS,Espumante moscatel,326.200
2018,DERIVADOS,Base espumante,-
2018,DERIVADOS,Base espumante moscatel,1.320.650
2018,DERIVADOS,Base Champenoise champanha,228.518
2018,DERIVADOS,Base Charmat champanha,1.746.540
2018,DERIVADOS,Bebida de uva,-
2018,DERIVADOS,Polpa de uva,2.112.683
2018,DERIVADOS,Mosto simples,88.910.980
2018,DERIVADOS,Mosto concentrado,-
2018,DERIVADOS,Mosto de uva com bagaço,-
2018,DERIVADOS,Mosto dessulfitado,-
2018,DERIVADOS,Mistelas,2.000
2018,DERIVADOS,Néctar de uva,-
2018,DERIVADOS,Licorosos,-
